id,store_id,user_id,network_id,conversion,commission_percentage,created_at,updated_at
3740,3330,161,"15","No","1",2022-06-06 14:04:33,2022-06-06 14:04:33
3741,3330,161,"15","No","1",2022-06-06 14:04:37,2022-06-06 14:04:37
3742,3330,161,"15","No","1",2022-06-06 14:04:41,2022-06-06 14:04:41
3743,3330,161,"15","No","1",2022-06-06 14:04:45,2022-06-06 14:04:45
3744,3330,161,"15","No","1",2022-06-06 14:04:49,2022-06-06 14:04:49
3745,3330,161,"15","No","1",2022-06-06 14:04:53,2022-06-06 14:04:53
3746,3330,161,"15","No","1",2022-06-06 14:04:57,2022-06-06 14:04:57
3747,3330,161,"15","No","1",2022-06-06 14:05:01,2022-06-06 14:05:01
3748,3330,161,"15","No","1",2022-06-06 14:05:05,2022-06-06 14:05:05
3749,3330,161,"15","No","1",2022-06-06 14:05:09,2022-06-06 14:05:09
3750,3330,161,"15","No","1",2022-06-06 14:05:13,2022-06-06 14:05:13
3751,3330,161,"15","No","1",2022-06-06 14:05:17,2022-06-06 14:05:17
3752,3330,161,"15","No","1",2022-06-06 14:05:21,2022-06-06 14:05:21
3753,3330,161,"15","No","1",2022-06-06 14:05:25,2022-06-06 14:05:25
3754,3330,161,"15","No","1",2022-06-06 14:05:29,2022-06-06 14:05:29
3755,3330,161,"15","No","1",2022-06-06 14:05:33,2022-06-06 14:05:33
3756,3330,161,"15","No","1",2022-06-06 14:05:37,2022-06-06 14:05:37
3757,3330,161,"15","No","1",2022-06-06 14:05:41,2022-06-06 14:05:41
3758,3330,161,"15","No","1",2022-06-06 14:05:45,2022-06-06 14:05:45
3759,3330,161,"15","No","1",2022-06-06 14:05:49,2022-06-06 14:05:49
3760,3330,161,"15","No","1",2022-06-06 14:05:53,2022-06-06 14:05:53
3761,3330,161,"15","No","1",2022-06-06 14:05:57,2022-06-06 14:05:57
3762,3330,161,"15","No","1",2022-06-06 14:06:01,2022-06-06 14:06:01
3763,3330,161,"15","No","1",2022-06-06 14:06:05,2022-06-06 14:06:05
3764,3330,161,"15","No","1",2022-06-06 14:06:09,2022-06-06 14:06:09
3765,3330,161,"15","No","1",2022-06-06 14:06:13,2022-06-06 14:06:13
3766,3330,161,"15","No","1",2022-06-06 14:06:17,2022-06-06 14:06:17
3767,3330,161,"15","No","1",2022-06-06 14:06:21,2022-06-06 14:06:21
3768,3330,161,"15","No","1",2022-06-06 14:06:25,2022-06-06 14:06:25
3769,3330,161,"15","No","1",2022-06-06 14:06:29,2022-06-06 14:06:29
3770,3330,161,"15","No","1",2022-06-06 14:06:33,2022-06-06 14:06:33
3771,3330,161,"15","No","1",2022-06-06 14:06:37,2022-06-06 14:06:37
3772,3330,161,"15","No","1",2022-06-06 14:06:41,2022-06-06 14:06:41
3773,3330,161,"15","No","1",2022-06-06 14:06:45,2022-06-06 14:06:45
3774,3330,161,"15","No","1",2022-06-06 14:06:49,2022-06-06 14:06:49
3775,3330,161,"15","No","1",2022-06-06 14:06:53,2022-06-06 14:06:53
3776,3330,161,"15","No","1",2022-06-06 14:06:57,2022-06-06 14:06:57
3777,3330,161,"15","No","1",2022-06-06 14:07:01,2022-06-06 14:07:01
3778,3330,161,"15","No","1",2022-06-06 14:07:05,2022-06-06 14:07:05
3779,3330,161,"15","No","1",2022-06-06 14:07:09,2022-06-06 14:07:09
3780,3330,161,"15","No","1",2022-06-06 14:07:13,2022-06-06 14:07:13
3781,3330,161,"15","No","1",2022-06-06 14:07:17,2022-06-06 14:07:17
3782,3330,161,"15","No","1",2022-06-06 14:07:21,2022-06-06 14:07:21
3783,3330,161,"15","No","1",2022-06-06 14:07:25,2022-06-06 14:07:25
3784,3330,161,"15","No","1",2022-06-06 14:07:29,2022-06-06 14:07:29
3785,3330,161,"15","No","1",2022-06-06 14:07:33,2022-06-06 14:07:33
3786,3330,161,"15","No","1",2022-06-06 14:07:37,2022-06-06 14:07:37
3787,3330,161,"15","No","1",2022-06-06 14:07:41,2022-06-06 14:07:41
3788,3330,161,"15","No","1",2022-06-06 14:07:45,2022-06-06 14:07:45
3789,3330,161,"15","No","1",2022-06-06 14:07:49,2022-06-06 14:07:49
3790,3330,161,"15","No","1",2022-06-06 14:07:53,2022-06-06 14:07:53
3791,3330,161,"15","No","1",2022-06-06 14:07:57,2022-06-06 14:07:57
3792,3330,161,"15","No","1",2022-06-06 14:08:01,2022-06-06 14:08:01
3793,3330,161,"15","No","1",2022-06-06 14:08:05,2022-06-06 14:08:05
3794,3330,161,"15","No","1",2022-06-06 14:08:09,2022-06-06 14:08:09
3795,3330,161,"15","No","1",2022-06-06 14:08:13,2022-06-06 14:08:13
3796,3330,161,"15","No","1",2022-06-06 14:08:17,2022-06-06 14:08:17
3797,3330,161,"15","No","1",2022-06-06 14:08:21,2022-06-06 14:08:21
3798,3330,161,"15","No","1",2022-06-06 14:08:25,2022-06-06 14:08:25
3799,3330,161,"15","No","1",2022-06-06 14:08:29,2022-06-06 14:08:29
3800,3330,161,"15","No","1",2022-06-06 14:08:33,2022-06-06 14:08:33
3801,3330,161,"15","No","1",2022-06-06 14:08:37,2022-06-06 14:08:37
3802,3330,161,"15","No","1",2022-06-06 14:08:41,2022-06-06 14:08:41
3803,3330,161,"15","No","1",2022-06-06 14:08:45,2022-06-06 14:08:45
3804,3330,161,"15","No","1",2022-06-06 14:08:49,2022-06-06 14:08:49
3805,3330,161,"15","No","1",2022-06-06 14:08:53,2022-06-06 14:08:53
3806,3330,161,"15","No","1",2022-06-06 14:08:57,2022-06-06 14:08:57
3807,3330,161,"15","No","1",2022-06-06 14:09:02,2022-06-06 14:09:02
3808,3330,161,"15","No","1",2022-06-06 14:09:05,2022-06-06 14:09:05
3809,3330,161,"15","No","1",2022-06-06 14:09:09,2022-06-06 14:09:09
3810,3330,161,"15","No","1",2022-06-06 14:09:13,2022-06-06 14:09:13
3811,3330,161,"15","No","1",2022-06-06 14:09:17,2022-06-06 14:09:17
3812,3330,161,"15","No","1",2022-06-06 14:09:21,2022-06-06 14:09:21
3813,3330,161,"15","No","1",2022-06-06 14:09:25,2022-06-06 14:09:25
3814,3330,161,"15","No","1",2022-06-06 14:09:29,2022-06-06 14:09:29
3815,3330,161,"15","No","1",2022-06-06 14:09:33,2022-06-06 14:09:33
3816,3330,161,"15","No","1",2022-06-06 14:09:37,2022-06-06 14:09:37
3817,3330,161,"15","No","1",2022-06-06 14:09:41,2022-06-06 14:09:41
3818,3330,161,"15","No","1",2022-06-06 14:09:45,2022-06-06 14:09:45
3819,3330,161,"15","No","1",2022-06-06 14:09:49,2022-06-06 14:09:49
3820,3330,161,"15","No","1",2022-06-06 14:09:53,2022-06-06 14:09:53
3821,3330,161,"15","No","1",2022-06-06 14:09:57,2022-06-06 14:09:57
3822,3330,161,"15","No","1",2022-06-06 14:10:01,2022-06-06 14:10:01
3823,3330,161,"15","No","1",2022-06-06 14:10:05,2022-06-06 14:10:05
3824,3330,161,"15","No","1",2022-06-06 14:10:09,2022-06-06 14:10:09
3825,3330,161,"15","No","1",2022-06-06 14:10:13,2022-06-06 14:10:13
3826,3330,161,"15","No","1",2022-06-06 14:10:17,2022-06-06 14:10:17
3827,3330,161,"15","No","1",2022-06-06 14:10:21,2022-06-06 14:10:21
3828,3330,161,"15","No","1",2022-06-06 14:10:25,2022-06-06 14:10:25
3829,3330,161,"15","No","1",2022-06-06 14:10:29,2022-06-06 14:10:29
3830,3330,161,"15","No","1",2022-06-06 14:10:33,2022-06-06 14:10:33
3831,3330,161,"15","No","1",2022-06-06 14:10:37,2022-06-06 14:10:37
3832,3330,161,"15","No","1",2022-06-06 14:17:28,2022-06-06 14:17:28
3833,3330,161,"15","No","1",2022-06-06 14:17:41,2022-06-06 14:17:41
3834,3330,161,"15","No","1",2022-06-06 14:17:45,2022-06-06 14:17:45
3835,3330,161,"15","No","1",2022-06-06 14:17:48,2022-06-06 14:17:48
3836,3330,161,"15","No","1",2022-06-06 14:17:51,2022-06-06 14:17:51
3837,3330,161,"15","No","1",2022-06-06 14:17:54,2022-06-06 14:17:54
3838,3330,161,"15","No","1",2022-06-06 14:17:57,2022-06-06 14:17:57
3839,3330,161,"15","No","1",2022-06-06 14:18:01,2022-06-06 14:18:01
3840,3330,161,"15","No","1",2022-06-06 14:18:04,2022-06-06 14:18:04
3841,3330,161,"15","No","1",2022-06-06 14:18:07,2022-06-06 14:18:07
3842,3330,161,"15","No","1",2022-06-06 14:18:10,2022-06-06 14:18:10
3843,3330,161,"15","No","1",2022-06-06 14:18:13,2022-06-06 14:18:13
3844,3330,161,"15","No","1",2022-06-06 14:18:17,2022-06-06 14:18:17
3845,3330,161,"15","No","1",2022-06-06 14:18:20,2022-06-06 14:18:20
3846,3330,161,"15","No","1",2022-06-06 14:18:23,2022-06-06 14:18:23
3847,3330,161,"15","No","1",2022-06-06 14:18:26,2022-06-06 14:18:26
3848,3330,161,"15","No","1",2022-06-06 14:18:30,2022-06-06 14:18:30
3849,3330,161,"15","No","1",2022-06-06 14:18:33,2022-06-06 14:18:33
3850,3330,161,"15","No","1",2022-06-06 14:18:37,2022-06-06 14:18:37
3851,3330,161,"15","No","1",2022-06-06 14:18:41,2022-06-06 14:18:41
3852,3330,161,"15","No","1",2022-06-06 14:18:45,2022-06-06 14:18:45
3853,3330,161,"15","No","1",2022-06-06 14:18:49,2022-06-06 14:18:49
3854,3330,161,"15","No","1",2022-06-06 14:18:53,2022-06-06 14:18:53
3855,3330,161,"15","No","1",2022-06-06 14:18:57,2022-06-06 14:18:57
3856,3330,161,"15","No","1",2022-06-06 14:19:01,2022-06-06 14:19:01
3857,3330,161,"15","No","1",2022-06-06 14:19:05,2022-06-06 14:19:05
3858,3330,161,"15","No","1",2022-06-06 14:19:09,2022-06-06 14:19:09
3859,3330,161,"15","No","1",2022-06-06 14:19:13,2022-06-06 14:19:13
3860,3330,161,"15","No","1",2022-06-06 14:19:17,2022-06-06 14:19:17
3861,3330,161,"15","No","1",2022-06-06 14:19:21,2022-06-06 14:19:21
3862,3330,161,"15","No","1",2022-06-06 14:19:25,2022-06-06 14:19:25
3863,3330,161,"15","No","1",2022-06-06 14:19:29,2022-06-06 14:19:29
3864,3330,161,"15","No","1",2022-06-06 14:19:33,2022-06-06 14:19:33
3865,3330,161,"15","No","1",2022-06-06 14:19:37,2022-06-06 14:19:37
3866,3330,161,"15","No","1",2022-06-06 14:19:41,2022-06-06 14:19:41
3867,3330,161,"15","No","1",2022-06-06 14:19:45,2022-06-06 14:19:45
3868,3330,161,"15","No","1",2022-06-06 14:19:49,2022-06-06 14:19:49
3869,3330,161,"15","No","1",2022-06-06 14:19:53,2022-06-06 14:19:53
3870,3330,161,"15","No","1",2022-06-06 14:19:57,2022-06-06 14:19:57
3871,3330,161,"15","No","1",2022-06-06 14:20:01,2022-06-06 14:20:01
3872,3330,161,"15","No","1",2022-06-06 14:20:05,2022-06-06 14:20:05
3873,3330,161,"15","No","1",2022-06-06 14:20:09,2022-06-06 14:20:09
3874,3330,161,"15","No","1",2022-06-06 14:20:14,2022-06-06 14:20:14
3875,3330,161,"15","No","1",2022-06-06 14:20:18,2022-06-06 14:20:18
3876,3330,161,"15","No","1",2022-06-06 14:20:22,2022-06-06 14:20:22
3877,3330,161,"15","No","1",2022-06-06 14:20:26,2022-06-06 14:20:26
3878,3330,161,"15","No","1",2022-06-06 14:20:30,2022-06-06 14:20:30
3879,3330,161,"15","No","1",2022-06-06 14:20:34,2022-06-06 14:20:34
3880,3330,161,"15","No","1",2022-06-06 14:20:38,2022-06-06 14:20:38
3881,3330,161,"15","No","1",2022-06-06 14:20:42,2022-06-06 14:20:42
3882,3330,161,"15","No","1",2022-06-06 14:20:46,2022-06-06 14:20:46
3883,3330,161,"15","No","1",2022-06-06 14:20:50,2022-06-06 14:20:50
3884,3330,161,"15","No","1",2022-06-06 14:20:54,2022-06-06 14:20:54
3885,3330,161,"15","No","1",2022-06-06 14:20:58,2022-06-06 14:20:58
3886,3330,161,"15","No","1",2022-06-06 14:21:02,2022-06-06 14:21:02
3887,3330,161,"15","No","1",2022-06-06 14:21:06,2022-06-06 14:21:06
3888,3330,161,"15","No","1",2022-06-06 14:21:10,2022-06-06 14:21:10
3889,3330,161,"15","No","1",2022-06-06 14:21:14,2022-06-06 14:21:14
3890,3330,161,"15","No","1",2022-06-06 14:21:18,2022-06-06 14:21:18
3891,3330,161,"15","No","1",2022-06-06 14:21:22,2022-06-06 14:21:22
3892,3330,161,"15","No","1",2022-06-06 14:21:26,2022-06-06 14:21:26
3893,3330,161,"15","No","1",2022-06-06 14:21:30,2022-06-06 14:21:30
3894,3330,161,"15","No","1",2022-06-06 14:21:34,2022-06-06 14:21:34
3895,3330,161,"15","No","1",2022-06-06 14:21:38,2022-06-06 14:21:38
3896,3330,161,"15","No","1",2022-06-06 14:21:42,2022-06-06 14:21:42
3897,3330,161,"15","No","1",2022-06-06 14:21:46,2022-06-06 14:21:46
3898,3330,161,"15","No","1",2022-06-06 14:21:50,2022-06-06 14:21:50
3899,3330,161,"15","No","1",2022-06-06 14:21:54,2022-06-06 14:21:54
3900,3330,161,"15","No","1",2022-06-06 14:21:58,2022-06-06 14:21:58
3901,3330,161,"15","No","1",2022-06-06 14:22:02,2022-06-06 14:22:02
3902,3330,161,"15","No","1",2022-06-06 14:22:06,2022-06-06 14:22:06
3903,3330,161,"15","No","1",2022-06-06 14:22:10,2022-06-06 14:22:10
3904,3330,161,"15","No","1",2022-06-06 14:22:14,2022-06-06 14:22:14
3905,3330,161,"15","No","1",2022-06-06 14:22:18,2022-06-06 14:22:18
3906,3330,161,"15","No","1",2022-06-06 14:22:22,2022-06-06 14:22:22
3907,3330,161,"15","No","1",2022-06-06 14:22:26,2022-06-06 14:22:26
3908,3330,161,"15","No","1",2022-06-06 14:22:30,2022-06-06 14:22:30
3909,3330,161,"15","No","1",2022-06-06 14:22:34,2022-06-06 14:22:34
3910,3330,161,"15","No","1",2022-06-06 14:22:38,2022-06-06 14:22:38
3911,3330,161,"15","No","1",2022-06-06 14:22:42,2022-06-06 14:22:42
3912,3330,161,"15","No","1",2022-06-06 14:22:46,2022-06-06 14:22:46
3913,3330,161,"15","No","1",2022-06-06 14:22:50,2022-06-06 14:22:50
3914,3330,161,"15","No","1",2022-06-06 14:22:54,2022-06-06 14:22:54
3915,3330,161,"15","No","1",2022-06-06 14:22:58,2022-06-06 14:22:58
3916,3330,161,"15","No","1",2022-06-06 14:23:02,2022-06-06 14:23:02
3917,3330,161,"15","No","1",2022-06-06 14:23:06,2022-06-06 14:23:06
3918,3330,161,"15","No","1",2022-06-06 14:23:10,2022-06-06 14:23:10
3919,3330,161,"15","No","1",2022-06-06 14:23:14,2022-06-06 14:23:14
3920,3330,161,"15","No","1",2022-06-06 14:23:18,2022-06-06 14:23:18
3921,3330,161,"15","No","1",2022-06-06 14:23:22,2022-06-06 14:23:22
3922,3330,161,"15","No","1",2022-06-06 14:23:26,2022-06-06 14:23:26
3923,3330,161,"15","No","1",2022-06-06 14:23:30,2022-06-06 14:23:30
3924,3330,161,"15","No","1",2022-06-06 14:23:34,2022-06-06 14:23:34
3925,3330,161,"15","No","1",2022-06-06 14:23:38,2022-06-06 14:23:38
3926,3330,161,"15","No","1",2022-06-06 14:23:42,2022-06-06 14:23:42
3927,3330,161,"15","No","1",2022-06-06 14:23:46,2022-06-06 14:23:46
3928,3330,161,"15","No","1",2022-06-06 14:23:50,2022-06-06 14:23:50
3929,3330,161,"15","No","1",2022-06-06 14:23:54,2022-06-06 14:23:54
3930,3330,161,"15","No","1",2022-06-06 14:23:58,2022-06-06 14:23:58
3931,3330,161,"15","No","1",2022-06-06 14:24:02,2022-06-06 14:24:02
3932,3330,161,"15","No","1",2022-06-06 14:24:06,2022-06-06 14:24:06
3933,3330,161,"15","No","1",2022-06-06 14:24:10,2022-06-06 14:24:10
3934,3330,161,"15","No","1",2022-06-06 14:24:14,2022-06-06 14:24:14
3935,3330,161,"15","No","1",2022-06-06 14:24:18,2022-06-06 14:24:18
3936,3330,161,"15","No","1",2022-06-06 14:24:22,2022-06-06 14:24:22
3937,3330,161,"15","No","1",2022-06-06 14:24:26,2022-06-06 14:24:26
3938,3330,161,"15","No","1",2022-06-06 14:24:30,2022-06-06 14:24:30
3939,3330,161,"15","No","1",2022-06-06 14:24:34,2022-06-06 14:24:34
3940,3330,161,"15","No","1",2022-06-06 14:24:38,2022-06-06 14:24:38
3941,3330,161,"15","No","1",2022-06-06 14:24:42,2022-06-06 14:24:42
3942,3330,161,"15","No","1",2022-06-06 14:24:46,2022-06-06 14:24:46
3943,3330,161,"15","No","1",2022-06-06 14:24:50,2022-06-06 14:24:50
3944,3330,161,"15","No","1",2022-06-06 14:24:54,2022-06-06 14:24:54
3945,3330,161,"15","No","1",2022-06-06 14:24:58,2022-06-06 14:24:58
3946,3330,161,"15","No","1",2022-06-06 14:25:02,2022-06-06 14:25:02
3947,3330,161,"15","No","1",2022-06-06 14:25:06,2022-06-06 14:25:06
3948,3330,161,"15","No","1",2022-06-06 14:25:10,2022-06-06 14:25:10
3949,3330,161,"15","No","1",2022-06-06 14:25:14,2022-06-06 14:25:14
3950,3330,161,"15","No","1",2022-06-06 14:25:18,2022-06-06 14:25:18
3951,3330,161,"15","No","1",2022-06-06 14:25:22,2022-06-06 14:25:22
3952,3330,161,"15","No","1",2022-06-06 14:25:26,2022-06-06 14:25:26
3953,3330,161,"15","No","1",2022-06-06 14:25:30,2022-06-06 14:25:30
3954,3330,161,"15","No","1",2022-06-06 14:25:34,2022-06-06 14:25:34
3955,3330,161,"15","No","1",2022-06-06 14:25:38,2022-06-06 14:25:38
3956,3330,161,"15","No","1",2022-06-06 14:25:42,2022-06-06 14:25:42
3957,3330,161,"15","No","1",2022-06-06 14:25:46,2022-06-06 14:25:46
3958,3330,161,"15","No","1",2022-06-06 14:25:50,2022-06-06 14:25:50
3959,3330,161,"15","No","1",2022-06-06 14:25:54,2022-06-06 14:25:54
3960,3330,161,"15","No","1",2022-06-06 14:25:58,2022-06-06 14:25:58
3961,3330,161,"15","No","1",2022-06-06 14:26:02,2022-06-06 14:26:02
3962,3330,161,"15","No","1",2022-06-06 14:26:06,2022-06-06 14:26:06
3963,3330,161,"15","No","1",2022-06-06 14:26:10,2022-06-06 14:26:10
3964,3330,161,"15","No","1",2022-06-06 14:26:14,2022-06-06 14:26:14
3965,3330,161,"15","No","1",2022-06-06 14:26:18,2022-06-06 14:26:18
3966,3330,161,"15","No","1",2022-06-06 14:26:22,2022-06-06 14:26:22
3967,3330,161,"15","No","1",2022-06-06 14:26:26,2022-06-06 14:26:26
3968,3330,161,"15","No","1",2022-06-06 14:26:30,2022-06-06 14:26:30
3969,3330,161,"15","No","1",2022-06-06 14:26:34,2022-06-06 14:26:34
3970,3330,161,"15","No","1",2022-06-06 14:26:38,2022-06-06 14:26:38
3971,3330,161,"15","No","1",2022-06-06 14:26:42,2022-06-06 14:26:42
3972,3330,161,"15","No","1",2022-06-06 14:26:46,2022-06-06 14:26:46
3973,3330,161,"15","No","1",2022-06-06 14:26:50,2022-06-06 14:26:50
3974,3330,161,"15","No","1",2022-06-06 14:26:54,2022-06-06 14:26:54
3975,3330,161,"15","No","1",2022-06-06 14:26:58,2022-06-06 14:26:58
3976,3330,161,"15","No","1",2022-06-06 14:27:02,2022-06-06 14:27:02
3977,3330,161,"15","No","1",2022-06-06 14:27:06,2022-06-06 14:27:06
3978,3330,161,"15","No","1",2022-06-06 14:27:10,2022-06-06 14:27:10
3979,3330,161,"15","No","1",2022-06-06 14:27:14,2022-06-06 14:27:14
3980,3330,161,"15","No","1",2022-06-06 14:27:18,2022-06-06 14:27:18
3981,3330,161,"15","No","1",2022-06-06 14:27:22,2022-06-06 14:27:22
3982,3330,161,"15","No","1",2022-06-06 14:27:26,2022-06-06 14:27:26
3983,3330,161,"15","No","1",2022-06-06 14:27:30,2022-06-06 14:27:30
3984,3330,161,"15","No","1",2022-06-06 14:27:34,2022-06-06 14:27:34
3985,3330,161,"15","No","1",2022-06-06 14:27:38,2022-06-06 14:27:38
3986,3330,161,"15","No","1",2022-06-06 14:27:42,2022-06-06 14:27:42
3987,3330,161,"15","No","1",2022-06-06 14:27:46,2022-06-06 14:27:46
3988,3330,161,"15","No","1",2022-06-06 14:27:50,2022-06-06 14:27:50
3989,3330,161,"15","No","1",2022-06-06 14:27:54,2022-06-06 14:27:54
3990,3330,161,"15","No","1",2022-06-06 14:27:58,2022-06-06 14:27:58
3991,3330,161,"15","No","1",2022-06-06 14:28:02,2022-06-06 14:28:02
3992,3330,161,"15","No","1",2022-06-06 14:28:06,2022-06-06 14:28:06
3993,3330,161,"15","No","1",2022-06-06 14:28:10,2022-06-06 14:28:10
3994,3330,161,"15","No","1",2022-06-06 14:28:14,2022-06-06 14:28:14
3995,3330,161,"15","No","1",2022-06-06 14:28:18,2022-06-06 14:28:18
3996,3330,161,"15","No","1",2022-06-06 14:28:22,2022-06-06 14:28:22
3997,3330,161,"15","No","1",2022-06-06 14:28:26,2022-06-06 14:28:26
3998,3330,161,"15","No","1",2022-06-06 14:28:30,2022-06-06 14:28:30
3999,3330,161,"15","No","1",2022-06-06 14:28:34,2022-06-06 14:28:34
4000,3330,161,"15","No","1",2022-06-06 14:28:38,2022-06-06 14:28:38
4001,3330,161,"15","No","1",2022-06-06 14:28:42,2022-06-06 14:28:42
4002,3330,161,"15","No","1",2022-06-06 14:28:46,2022-06-06 14:28:46
4003,3330,161,"15","No","1",2022-06-06 14:28:50,2022-06-06 14:28:50
4004,3330,161,"15","No","1",2022-06-06 14:28:54,2022-06-06 14:28:54
4005,3330,161,"15","No","1",2022-06-06 14:28:58,2022-06-06 14:28:58
4006,3330,161,"15","No","1",2022-06-06 14:29:02,2022-06-06 14:29:02
4007,3330,161,"15","No","1",2022-06-06 14:29:06,2022-06-06 14:29:06
4008,3330,161,"15","No","1",2022-06-06 14:29:10,2022-06-06 14:29:10
4009,3330,161,"15","No","1",2022-06-06 14:29:14,2022-06-06 14:29:14
4010,3330,161,"15","No","1",2022-06-06 14:29:18,2022-06-06 14:29:18
4011,3330,161,"15","No","1",2022-06-06 14:29:22,2022-06-06 14:29:22
4012,3330,161,"15","No","1",2022-06-06 14:29:26,2022-06-06 14:29:26
4013,3330,161,"15","No","1",2022-06-06 14:29:30,2022-06-06 14:29:30
4014,3330,161,"15","No","1",2022-06-06 14:29:34,2022-06-06 14:29:34
4015,3330,161,"15","No","1",2022-06-06 14:29:38,2022-06-06 14:29:38
4016,3330,161,"15","No","1",2022-06-06 14:29:42,2022-06-06 14:29:42
4017,3330,161,"15","No","1",2022-06-06 14:29:46,2022-06-06 14:29:46
4018,3330,161,"15","No","1",2022-06-06 14:29:50,2022-06-06 14:29:50
4019,3330,161,"15","No","1",2022-06-06 14:29:54,2022-06-06 14:29:54
4020,3330,161,"15","No","1",2022-06-06 14:29:58,2022-06-06 14:29:58
4021,3330,161,"15","No","1",2022-06-06 14:30:03,2022-06-06 14:30:03
4022,3330,161,"15","No","1",2022-06-06 14:30:06,2022-06-06 14:30:06
4023,3330,161,"15","No","1",2022-06-06 14:30:10,2022-06-06 14:30:10
4024,3330,161,"15","No","1",2022-06-06 14:30:14,2022-06-06 14:30:14
4025,3330,161,"15","No","1",2022-06-06 14:30:18,2022-06-06 14:30:18
4026,3330,161,"15","No","1",2022-06-06 14:30:22,2022-06-06 14:30:22
4027,3330,161,"15","No","1",2022-06-06 14:30:26,2022-06-06 14:30:26
4028,3330,161,"15","No","1",2022-06-06 14:30:30,2022-06-06 14:30:30
4029,3330,161,"15","No","1",2022-06-06 14:30:34,2022-06-06 14:30:34
4030,3330,161,"15","No","1",2022-06-06 14:30:38,2022-06-06 14:30:38
4031,3330,161,"15","No","1",2022-06-06 14:30:42,2022-06-06 14:30:42
4032,3330,161,"15","No","1",2022-06-06 14:30:47,2022-06-06 14:30:47
4033,3330,161,"15","No","1",2022-06-06 14:30:51,2022-06-06 14:30:51
4034,3330,161,"15","No","1",2022-06-06 14:30:55,2022-06-06 14:30:55
4035,3330,161,"15","No","1",2022-06-06 14:30:59,2022-06-06 14:30:59
4036,3330,161,"15","No","1",2022-06-06 14:31:03,2022-06-06 14:31:03
4037,3330,161,"15","No","1",2022-06-06 14:31:07,2022-06-06 14:31:07
4038,3330,161,"15","No","1",2022-06-06 14:31:11,2022-06-06 14:31:11
4039,3330,161,"15","No","1",2022-06-06 14:31:15,2022-06-06 14:31:15
4040,3330,161,"15","No","1",2022-06-06 14:31:19,2022-06-06 14:31:19
4041,3330,161,"15","No","1",2022-06-06 14:31:23,2022-06-06 14:31:23
4042,3330,161,"15","No","1",2022-06-06 14:31:27,2022-06-06 14:31:27
4043,3330,161,"15","No","1",2022-06-06 14:31:31,2022-06-06 14:31:31
4044,3330,161,"15","No","1",2022-06-06 14:31:35,2022-06-06 14:31:35
4045,3330,161,"15","No","1",2022-06-06 14:31:39,2022-06-06 14:31:39
4046,3330,161,"15","No","1",2022-06-06 14:31:43,2022-06-06 14:31:43
4047,3330,161,"15","No","1",2022-06-06 14:31:47,2022-06-06 14:31:47
4048,3330,161,"15","No","1",2022-06-06 14:31:51,2022-06-06 14:31:51
4049,3330,161,"15","No","1",2022-06-06 14:31:55,2022-06-06 14:31:55
4050,3330,161,"15","No","1",2022-06-06 14:31:59,2022-06-06 14:31:59
4051,3330,161,"15","No","1",2022-06-06 14:32:03,2022-06-06 14:32:03
4052,3330,161,"15","No","1",2022-06-06 14:32:07,2022-06-06 14:32:07
4053,3330,161,"15","No","1",2022-06-06 14:32:11,2022-06-06 14:32:11
4054,3330,161,"15","No","1",2022-06-06 14:32:15,2022-06-06 14:32:15
4055,3330,161,"15","No","1",2022-06-06 14:32:19,2022-06-06 14:32:19
4056,3330,161,"15","No","1",2022-06-06 14:32:23,2022-06-06 14:32:23
4057,3330,161,"15","No","1",2022-06-06 14:32:27,2022-06-06 14:32:27
4058,3330,161,"15","No","1",2022-06-06 14:32:31,2022-06-06 14:32:31
4059,3330,161,"15","No","1",2022-06-06 14:32:35,2022-06-06 14:32:35
4060,3330,161,"15","No","1",2022-06-06 14:32:39,2022-06-06 14:32:39
4061,3330,161,"15","No","1",2022-06-06 14:32:43,2022-06-06 14:32:43
4062,3330,161,"15","No","1",2022-06-06 14:32:47,2022-06-06 14:32:47
4063,3330,161,"15","No","1",2022-06-06 14:32:51,2022-06-06 14:32:51
4064,3330,161,"15","No","1",2022-06-06 14:32:55,2022-06-06 14:32:55
4065,3330,161,"15","No","1",2022-06-06 14:32:59,2022-06-06 14:32:59
4066,3330,161,"15","No","1",2022-06-06 14:33:03,2022-06-06 14:33:03
4067,3330,161,"15","No","1",2022-06-06 14:33:07,2022-06-06 14:33:07
4068,3330,161,"15","No","1",2022-06-06 14:33:11,2022-06-06 14:33:11
4069,3330,161,"15","No","1",2022-06-06 14:33:15,2022-06-06 14:33:15
4070,3330,161,"15","No","1",2022-06-06 14:33:19,2022-06-06 14:33:19
4071,3330,161,"15","No","1",2022-06-06 14:33:23,2022-06-06 14:33:23
4072,3330,161,"15","No","1",2022-06-06 14:33:27,2022-06-06 14:33:27
4073,3330,161,"15","No","1",2022-06-06 14:33:31,2022-06-06 14:33:31
4074,3330,161,"15","No","1",2022-06-06 14:33:35,2022-06-06 14:33:35
4075,3330,161,"15","No","1",2022-06-06 14:33:39,2022-06-06 14:33:39
4076,3330,161,"15","No","1",2022-06-06 14:33:43,2022-06-06 14:33:43
4077,3330,161,"15","No","1",2022-06-06 14:33:47,2022-06-06 14:33:47
4078,3330,161,"15","No","1",2022-06-06 14:33:51,2022-06-06 14:33:51
4079,3330,161,"15","No","1",2022-06-06 14:33:55,2022-06-06 14:33:55
